Domain	SubDomain	Url	FirstIndexed	LastIndexed	CompanyName	Vertical	State	Country	ARank	QRank	Name	Parent	FirstDetected	LastDetected	IsLive	IsPremium	Link	Tag	Category0	Category1	Category2	Category3	Category4	Category5	Category6	Category7	Category8	Category9
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	AWIN		1647414000000	1655622000000	0	no	http://awin.com	ads	Affiliate Programs									
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	Criteo		1647414000000	1688972400000	0	no	http://criteo.com	ads	Retargeting / Remarketing									
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	Link Share		1647414000000	1655622000000	0	no	http://linkshare.com	ads	Affiliate Programs									
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	Zendesk Embeddables		1647414000000	1660201200000	0	yes	http://www.zendesk.com/embeddables/	widgets	Feedback Forms and Surveys									
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	Firebase		1649660400000	1689577200000	1	yes	http://firebase.com	framework										
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	DNSSEC		1651129200000	1689318000000	0	no	http://www.icann.org/resources/pages/dnssec-what-is-it-why-important-2019-03-05-en	ns										
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	Amazon S3		1633816800000	1689577200000	1	no	http://aws.amazon.com/s3	cdn										
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	Yahoo Dot		1655622000000	1688972400000	0	no	http://advertising.yahoo.com/Blog/DOT-RELEASE.html	analytics										
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	Yahoo Web Analytics		1655622000000	1655622000000	0	no	http://web.analytics.yahoo.com	analytics	Audience Measurement									
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	DoubleClick Bid Manager		1655622000000	1655622000000	0	no	http://www.doubleclickbygoogle.com/solutions/digital-marketing/bid-manager/	ads	Demand-side Platform									
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	Yahoo Image CDN		1655622000000	1688972400000	0	no	http://yahoo.com	cdn										
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	AppNexus		1655622000000	1655622000000	0	no	http://www.appnexus.com/	ads	Ad Exchange	Demand-side Platform								
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	Index Exchange		1655622000000	1655622000000	0	no	http://www.indexexchange.com	ads										
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	Improve Digital		1655622000000	1655622000000	0	no	http://www.improvedigital.com	ads	Ad Exchange									
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	AppNexus Segment Pixel	AppNexus	1655622000000	1655622000000	0	no	http://appnexus.com	ads										
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	Yahoo Small Business		1655622000000	1655622000000	0	no	http://sem.smallbusiness.yahoo.com/searchenginemarketing/	ads										
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	Outbrain		1655622000000	1655622000000	0	no	http://outbrain.com	ads	Content Curation									
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	Media.net		1655622000000	1655622000000	0	no	http://media.net/	ads	Contextual Advertising									
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	DemDex		1655622000000	1655622000000	0	no	http://www.demdex.com/	ads	Audience Targeting	Multi-Channel								
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	Rubicon Project		1655622000000	1655622000000	0	no	http://rubiconproject.com	ads										
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	IponWeb BidSwitch		1655622000000	1655622000000	0	no	http://bidswitch.com	ads	Ad Exchange	Fraud Prevention								
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	US Privacy User Signal Mechanism		1660287600000	1689318000000	0	no	http://github.com/InteractiveAdvertisingBureau/USPrivacy	widgets	Privacy Compliance									
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	Facebook		1547074800000	1689577200000	1	no	http://facebook.com	link										
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	LinkedIn		1547074800000	1689577200000	1	no	http://linkedin.com	link										
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	Twitter		1547074800000	1689577200000	1	no	http://twitter.com	link										
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	Cloudflare CDN		1661065200000	1689577200000	1	no	http://cloudflare.net	cdns										
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	Instagram		1547074800000	1689577200000	1	no	http://instagram.com	link										
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	HSTS		1664175600000	1689577200000	1	no	http://en.wikipedia.org/wiki/HTTP_Strict_Transport_Security	ssl										
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	Angular JS		1667894400000	1678435200000	0	no	http://www.angularjs.org	javascript										
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	Euro		1547074800000	1672732800000	0	no	http://en.wikipedia.org/wiki/Euro	payment	Currency									
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	jQuery 3.5.1	jQuery	1602712800000	1623222000000	0	no	http://blog.jquery.com/2020/05/04/jquery-3-5-1-released-fixing-a-regression/	javascript										
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	CrUX Dataset		1672473600000	1689404400000	0	no	http://developer.chrome.com/docs/crux/about/	widgets										
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	CrUX Top 1m	CrUX Dataset	1672473600000	1689404400000	0	no	http://developer.chrome.com/docs/crux/about/	widgets										
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	Service Worker		1674460800000	1689318000000	0	no	http://developers.google.com/web/fundamentals/primers/service-workers	javascript	Framework									
usevirtus.com.br			1496530800000	1689577200000		Business And Industrial			11337963	-1	Verified Profile		1679295600000	1679295600000	0	yes	http://kb.builtwith.com/special-reports/verified-profile/	widgets	Web Badge									
usevirtus.com.br		dd	1589929200000	1689318000000		Business And Industrial			11337963	-1	Django CSRF		1589929200000	1623222000000	0	no	http://www.djangoproject.com/	framework										
usevirtus.com.br		dd	1589929200000	1689318000000		Business And Industrial			11337963	-1	reCAPTCHA		1589929200000	1623222000000	0	no	http://www.google.com/recaptcha/intro/index.html	widgets	CAPTCHA									
usevirtus.com.br		dd	1589929200000	1689318000000		Business And Industrial			11337963	-1	jQuery Form	jQuery	1655622000000	1689318000000	1	no	http://jquery.malsup.com/form/	javascript	jQuery Plugin									
usevirtus.com.br	ajuda		1671523200000	1689404400000		Business And Industrial			11337963	-1	Freshdesk		1671523200000	1689318000000	0	yes	http://www.freshdesk.com/	mx										
usevirtus.com.br	ajuda		1671523200000	1689404400000		Business And Industrial			11337963	-1	CrUX Top 5m	CrUX Dataset	1676448000000	1689404400000	1	no	http://developer.chrome.com/docs/crux/about/	widgets										
usevirtus.com.br	ajuda	dd	1671091200000	1689318000000		Business And Industrial			11337963	-1	Ruby on Rails Token		1671091200000	1689318000000	1	no	http://www.rubyonrails.org/	framework										
usevirtus.com.br	ajuda	dd	1671091200000	1689318000000		Business And Industrial			11337963	-1	Freshchat		1671091200000	1679468400000	0	yes	http://www.freshworks.com/live-chat-software/	widgets	Live Chat									
usevirtus.com.br	ajuda	dd	1671091200000	1689318000000		Business And Industrial			11337963	-1	Mobile Non Scaleable Content		1671091200000	1689318000000	1	no	http://developer.apple.com/library/safari/#documentation/appleapplications/reference/SafariHTMLRef/Articles/MetaTags.html	mobile										
usevirtus.com.br	ajuda	dd	1671091200000	1689318000000		Business And Industrial			11337963	-1	Freshdesk Chat		1671091200000	1679468400000	0	maybe	http://freshdesk.com	widgets	Live Chat									
usevirtus.com.br	ajuda	dd	1671091200000	1689318000000		Business And Industrial			11337963	-1	Envoy		1671091200000	1689318000000	1	no	http://www.envoyproxy.io	Server										
usevirtus.com.br	ajuda	dd	1671091200000	1689318000000		Business And Industrial			11337963	-1	Rack Cache		1671091200000	1679468400000	0	no	http://rtomayko.github.com/rack-cache/	Web Server										
usevirtus.com.br	ajuda	dd	1671091200000	1689318000000		Business And Industrial			11337963	-1	Heap		1678348800000	1688972400000	0	maybe	http://heapanalytics.com	analytics	Application Performance	Audience Measurement								
usevirtus.com.br	ajuda	dd	1671091200000	1689318000000		Business And Industrial			11337963	-1	jQBrowser		1678348800000	1688972400000	0	no	http://davecardwell.co.uk/javascript/jquery/plugins/jquery-browserdetect/	javascript	Compatibility									
usevirtus.com.br	app		1627714800000	1689318000000		Business And Industrial			11337963	-1	crypto browserify		1627714800000	1689318000000	1	no	http://github.com/crypto-browserify/crypto-browserify	javascript										
usevirtus.com.br	app		1627714800000	1689318000000		Business And Industrial			11337963	-1	React		1627714800000	1689318000000	1	no	http://reactjs.org/	javascript	JavaScript Library									
usevirtus.com.br	app		1627714800000	1689318000000		Business And Industrial			11337963	-1	Elliptic		1627714800000	1689318000000	1	no	http://github.com/indutny/elliptic	javascript										
usevirtus.com.br	app		1627714800000	1689318000000		Business And Industrial			11337963	-1	Moment JS		1627714800000	1689318000000	1	no	http://momentjs.com	javascript	JavaScript Library									
usevirtus.com.br	app		1627714800000	1689318000000		Business And Industrial			11337963	-1	Amazon CloudFront		1627887600000	1635836400000	0	yes	http://aws.amazon.com/cloudfront/	cdns	Edge Delivery Network									
usevirtus.com.br	app		1627714800000	1689318000000		Business And Industrial			11337963	-1	Clearsale		1631257200000	1689318000000	1	yes	http://clearsale.com.br	analytics	Fraud Prevention									
usevirtus.com.br	app		1627714800000	1689318000000		Business And Industrial			11337963	-1	Styled Components		1635836400000	1635836400000	0	no	http://styled-components.com	framework										
usevirtus.com.br	app		1627714800000	1689318000000		Business And Industrial			11337963	-1	Java EE		1635836400000	1635836400000	0	no	http://java.sun.com/javaee/	framework										
usevirtus.com.br	app		1627714800000	1689318000000		Business And Industrial			11337963	-1	Facebook Login		1635836400000	1635836400000	0	no	http://developers.facebook.com/docs/facebook-login/	widgets	Login									
usevirtus.com.br	app		1627714800000	1689318000000		Business And Industrial			11337963	-1	reCAPTCHA		1646121600000	1671091200000	0	no	http://www.google.com/recaptcha/intro/index.html	widgets	CAPTCHA									
usevirtus.com.br	app		1627714800000	1689318000000		Business And Industrial			11337963	-1	Google Analytics 4	Google Analytics	1657695600000	1689318000000	1	no	http://support.google.com/analytics/answer/10089681?hl=en	analytics										
usevirtus.com.br	app		1627714800000	1689318000000		Business And Industrial			11337963	-1	CrUX Top 500k	CrUX Dataset	1678863600000	1684134000000	0	no	http://developer.chrome.com/docs/crux/about/	widgets										
usevirtus.com.br	app		1627714800000	1689318000000		Business And Industrial			11337963	-1	Intersection Observer		1682233200000	1688972400000	0	no	http://www.w3.org/TR/intersection-observer/	javascript										
usevirtus.com.br	core		1514934000000	1684220400000		Business And Industrial			11337963	-1	Django CSRF		1514934000000	1623135600000	0	no	http://www.djangoproject.com/	framework										
usevirtus.com.br	core		1514934000000	1684220400000		Business And Industrial			11337963	-1	jQuery 2.2.4	jQuery	1514934000000	1538694000000	0	no	http://blog.jquery.com/2016/05/20/jquery-1-12-4-and-2-2-4-released	javascript										
usevirtus.com.br	core		1514934000000	1684220400000		Business And Industrial			11337963	-1	Digital Ocean		1531436400000	1531436400000	0	no	http://www.digitalocean.com/	hosting	US hosting	VPS Hosting								
usevirtus.com.br	core		1514934000000	1684220400000		Business And Industrial			11337963	-1	CrUX Top 50m	CrUX Dataset	1684220400000	1684220400000	1	no	http://developer.chrome.com/docs/crux/about/	widgets										
usevirtus.com.br	core	dd	1540767600000	1623135600000		Business And Industrial			11337963	-1	Ubuntu		1540767600000	1563231600000	0	no	http://ubuntu.com	Server										
usevirtus.com.br	core	dd	1540767600000	1623135600000		Business And Industrial			11337963	-1	Nginx 1.14	nginx	1555542000000	1563231600000	0	no	http://nginx.org/en/CHANGES-1.14	Web Server										
usevirtus.com.br	core	dd	1540767600000	1623135600000		Business And Industrial			11337963	-1	reCAPTCHA		1623135600000	1623135600000	1	no	http://www.google.com/recaptcha/intro/index.html	widgets	CAPTCHA									
usevirtus.com.br	decision-hml		1543791600000	1573426800000		Business And Industrial			11337963	-1	Ubuntu		1543791600000	1559430000000	0	no	http://ubuntu.com	Server										
usevirtus.com.br	decision-hml		1543791600000	1573426800000		Business And Industrial			11337963	-1	Nginx 1.14	nginx	1555542000000	1559430000000	0	no	http://nginx.org/en/CHANGES-1.14	Web Server										
usevirtus.com.br	decision-hml		1543791600000	1573426800000		Business And Industrial			11337963	-1	Amazon Elastic Beanstalk		1563231600000	1573426800000	1	no	http://aws.amazon.com/elasticbeanstalk/	hosting	Cloud PaaS									
usevirtus.com.br	decision-hml	dd	1599289200000	1685602800000		Business And Industrial			11337963	-1	Django CSRF		1599289200000	1685602800000	1	no	http://www.djangoproject.com/	framework										
usevirtus.com.br	decision-hml	dd	1599289200000	1685602800000		Business And Industrial			11337963	-1	Mobile Non Scaleable Content		1599289200000	1685602800000	1	no	http://developer.apple.com/library/safari/#documentation/appleapplications/reference/SafariHTMLRef/Articles/MetaTags.html	mobile										
usevirtus.com.br	elk		1538521200000	1633244400000		Business And Industrial			11337963	-1	Ubuntu		1538521200000	1538521200000	0	no	http://ubuntu.com	Server										
usevirtus.com.br	elk		1538521200000	1633244400000		Business And Industrial			11337963	-1	Apache		1555542000000	1555542000000	0	no	http://httpd.apache.org/	Web Server										
usevirtus.com.br	elk		1538521200000	1633244400000		Business And Industrial			11337963	-1	Apache 2.4	Apache	1555542000000	1555542000000	0	no	http://httpd.apache.org/docs/2.4	Web Server										
usevirtus.com.br	elk		1538521200000	1633244400000		Business And Industrial			11337963	-1	Domain Not Resolving		1633244400000	1633244400000	1	no	http://builtwith.com	hosting										
usevirtus.com.br	hml		1568156400000	1612425600000		Business And Industrial			11337963	-1	Nginx 1.16	nginx	1568156400000	1577142000000	0	no	http://nginx.org/en/CHANGES-1.16	Web Server										
usevirtus.com.br	hml		1568156400000	1612425600000		Business And Industrial			11337963	-1	Robots Disallow		1612425600000	1612425600000	1	no	http://robotstxt.org	robots										
usevirtus.com.br	hml	dd	1533510000000	1685602800000		Business And Industrial			11337963	-1	Django CSRF		1533510000000	1623135600000	0	no	http://www.djangoproject.com/	framework										
usevirtus.com.br	hml	dd	1533510000000	1685602800000		Business And Industrial			11337963	-1	jQuery 2.2.4	jQuery	1533510000000	1538694000000	0	no	http://blog.jquery.com/2016/05/20/jquery-1-12-4-and-2-2-4-released	javascript										
usevirtus.com.br	hml	dd	1533510000000	1685602800000		Business And Industrial			11337963	-1	Ubuntu		1533510000000	1563231600000	0	no	http://ubuntu.com	Server										
usevirtus.com.br	hml	dd	1533510000000	1685602800000		Business And Industrial			11337963	-1	nginx 1.10	nginx	1554246000000	1563231600000	0	no	http://nginx.org/en/CHANGES-1.10	Web Server										
usevirtus.com.br	hml	dd	1533510000000	1685602800000		Business And Industrial			11337963	-1	reCAPTCHA		1603609200000	1623135600000	0	no	http://www.google.com/recaptcha/intro/index.html	widgets	CAPTCHA									
usevirtus.com.br	hml	dd	1533510000000	1685602800000		Business And Industrial			11337963	-1	jQuery Form	jQuery	1685602800000	1685602800000	1	no	http://jquery.malsup.com/form/	javascript	jQuery Plugin									
usevirtus.com.br	wiki	dd	1671523200000	1671523200000		Business And Industrial			11337963	-1	Google Analytics 4	Google Analytics	1671523200000	1671523200000	1	no	http://support.google.com/analytics/answer/10089681?hl=en	analytics										
usevirtus.com.br	wiki	dd	1671523200000	1671523200000		Business And Industrial			11337963	-1	Intersection Observer		1671523200000	1671523200000	1	no	http://www.w3.org/TR/intersection-observer/	javascript										
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	ASP.NET 4.0	ASP.NET	1385679600000	1424905200000	0	no	http://www.microsoft.com/net	framework										
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	jQuery 1.8.3	jQuery	1383552000000	1425024000000	0	no	http://blog.jquery.com/2012/11/13/jquery-1-8-3-released/	javascript										
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	ASP.NET MVC		1384470000000	1424905200000	0	no	http://www.asp.net/mvc	framework										
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	jQuery	jQuery	1383552000000	1689318000000	0	no	http://jquery.com	javascript	JavaScript Library									
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	ASP.NET		1384470000000	1494025200000	0	no	http://www.asp.net	framework										
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	jQuery Validate	jQuery	1384470000000	1424905200000	0	no	http://jqueryvalidation.org	javascript	jQuery Plugin									
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	html5shiv		1383552000000	1468364400000	0	no	http://github.com/afarkas/html5shiv	javascript	Compatibility									
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	Google Apps for Business		1384470000000	1689318000000	0	no	http://www.google.com/a	mx	Business Email Hosting									
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	Google		1384470000000	1687590000000	0	no	http://google.com	hosting	Cloud PaaS	US hosting								
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	IIS 7	IIS	1384470000000	1405296000000	0	no	http://www.iis.net	Web Server										
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	IIS		1384470000000	1494025200000	0	no	http://www.microsoft.com/servers/home.mspx	Web Server										
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	YouTube		1383552000000	1658041200000	0	no	http://youtube.com	media	Live Stream / Webcast	Online Video Platform	Social Video Platform							
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	jQuery Cycle	jQuery	1395356400000	1425024000000	0	no	http://jquery.malsup.com/cycle/	javascript	jQuery Plugin									
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	AJAX Libraries API		1395356400000	1684047600000	0	no	http://code.google.com/apis/ajaxlibs/documentation/	cdn										
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	Amazon		1395356400000	1689318000000	0	no	http://aws.amazon.com	hosting	Cloud Hosting	Cloud PaaS								
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	Amazon Route 53		1395356400000	1689318000000	0	no	http://aws.amazon.com/route53/	ns	Enterprise DNS									
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	Comodo SSL		1395356400000	1397862000000	0	no	http://comodo.com	ssl	Root Authority									
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	Comodo EV	Comodo SSL	1395356400000	1397862000000	0	yes	http://ssl.comodo.com/ev-ssl-certificates.php	ssl	Extended Validation									
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	SPF		1397084400000	1689318000000	0	no	http://www.open-spf.org/	mx										
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	Network Solutions SSL		1399503600000	1468450800000	0	no	http://networksolutions.com	ssl	Root Authority									
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	Network Solutions SSL Wildcard		1399503600000	1468450800000	0	no	http://www.networksolutions.com/SSL-certificates/wildcard-certificate.jsp	ssl	Wildcard									
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	Amazon SES		1401922800000	1689318000000	0	yes	http://aws.amazon.com/ses/	mx	Transactional Email									
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	New Relic		1404946800000	1687590000000	0	no	http://newrelic.com/	analytics	Application Performance									
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	IIS 8	IIS	1405551600000	1494025200000	0	no	http://www.iis.net	Web Server										
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	Amazon San Paulo Region	Amazon	1409180400000	1657004400000	0	no	http://aws.amazon.com	hosting										
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	Apple Mobile Web Clips Icon		1383552000000	1689318000000	0	no	http://developer.apple.com/library/iOS/#documentation/AppleApplications/Reference/SafariWebContent/ConfiguringWebApplications/ConfiguringWebApplications.html	mobile										
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	Viewport Meta		1383552000000	1689318000000	0	no	http://developers.google.com/speed/docs/insights/ConfigureViewport	mobile										
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	Really Simple Discovery		1425340800000	1689318000000	0	no	http://cyber.law.harvard.edu/blogs/gems/tech/rsd.html	feeds										
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	DoubleClick.Net		1425340800000	1689318000000	0	no	http://www.doubleclick.com	ads										
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	RSS		1425340800000	1689318000000	0	no	http://en.wikipedia.org/wiki/RSS_(file_format)	feeds										
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	jQuery 1.11.1	jQuery	1425340800000	1469746800000	0	no	http://blog.jquery.com/2014/05/01/jquery-1-11-1-and-2-1-1-released/	javascript										
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	nginx		1425340800000	1673942400000	0	no	http://nginx.net/	Web Server										
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	reCAPTCHA		1425340800000	1684047600000	0	no	http://www.google.com/recaptcha/intro/index.html	widgets	CAPTCHA									
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	Modernizr		1425340800000	1469746800000	0	no	http://www.modernizr.com	javascript	Compatibility									
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	Ubuntu		1425340800000	1564786800000	0	no	http://ubuntu.com	Server										
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	Google Font API		1425340800000	1689318000000	0	no	http://fonts.google.com	widgets	Fonts									
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	Google Analytics		1425340800000	1689318000000	0	no	http://google.com/analytics	analytics	Application Performance	Audience Measurement	Visitor Count Tracking							
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	yepnope		1425340800000	1468450800000	0	no	http://yepnopejs.com/	javascript										
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	GStatic Google Static Content		1425340800000	1689318000000	0	no	http://google.com	cdn										
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	Google Universal Analytics	Google Analytics	1425340800000	1687676400000	0	no	http://developers.google.com/analytics/devguides/collection/analyticsjs/	analytics										
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	PHP		1425340800000	1666076400000	0	no	http://www.php.net	framework										
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	SSL by Default		1425510000000	1689318000000	0	no	http://trends.builtwith.com/ssl	ssl										
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	Facebook Like		1427760000000	1427760000000	0	no	http://developers.facebook.com/docs/reference/plugins/like	widgets	Social Sharing									
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	Google Hosted Libraries		1400223600000	1684047600000	0	no	http://developers.google.com/speed/libraries/	javascript										
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	Google Hosted jQuery	Google Hosted Libraries	1400223600000	1684047600000	0	no	http://developers.google.com/speed/libraries/	javascript										
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	Yoast Plugins		1432767600000	1689318000000	0	no	http://yoast.com/wordpress/seo/	widgets	WordPress Plugins									
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	Yoast WordPress SEO Plugin	Yoast Plugins	1432767600000	1689318000000	0	no	http://yoast.com/wordpress/plugins/seo/	widgets	WordPress Plugins									
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	Sitelinks Search Box		1432767600000	1689318000000	0	no	http://developers.google.com/webmasters/richsnippets/sitelinkssearch?utm_source=wmc-blog&utm_medium=direct-referral&utm_campaign=sitelinks-searchbox	widgets	Site Search									
koin.com.br			1383552000000	1689490800000	Koin Administradora De Cartoes E Meios De Pagamento Ltda	Technology And Computing	SP	BR	877836	-1	Yoast Google Analytics for WordPress	Yoast Plugins	1434927600000	1469746800000	0	no	http://yoast.com/wordpress/plugins/google-analytics/	widgets	WordPress Plugins									
